episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
78,570.0,535,47412,0.2,0.07025534977941815,177.78092050399982,True,False
79,470.0,473,47885,0.2,0.06174235090897497,179.43402004200016,True,False
80,500.0,464,48349,0.2,0.06658685380384198,181.33929749900017,True,False
81,430.0,528,48877,0.2,0.08209177116496545,183.5875599609999,True,False
82,420.0,417,49294,0.2,0.07010733128453676,185.08205373700002,True,False
83,240.0,294,49588,0.2,0.06758203805499785,186.16893122800002,True,False
84,390.0,493,50081,0.2,0.0753643344633463,187.89409976599973,True,False
85,300.0,444,50525,0.2,0.08612228111103848,189.44582604700008,True,False
86,130.0,421,50946,0.2,0.08429244989085766,190.930199723,True,False
87,1560.0,730,51676,0.2,0.08071346472073448,193.55816189100005,True,False
88,360.0,429,52105,0.2,0.0887264227233479,195.5678533129999,True,False
89,1510.0,747,52852,0.2,0.0919056844195341,198.089680132,True,False
90,1110.0,925,53777,0.2,0.08985733626676458,201.22863949500015,True,False
91,670.0,580,54357,0.2,0.09084781752578143,203.2401236669998,True,False
92,570.0,545,54902,0.2,0.08481035893098177,205.08072033899998,True,False
93,2270.0,746,55648,0.2,0.07789744594617483,208.1675563230001,True,False
94,1010.0,689,56337,0.2,0.07988779578184665,210.51761056999976,True,False
95,580.0,492,56829,0.2,0.07008986244720172,212.2308891329999,True,False
96,460.0,523,57352,0.2,0.07957096716374841,214.08183812300013,True,False
97,1960.0,709,58061,0.2,0.07861679065235927,216.46466234499985,True,False
98,890.0,726,58787,0.2,0.08112514613823996,219.21841967,True,False
99,500.0,501,59288,0.2,0.08440663575357388,221.31072209600006,True,False
100,930.0,671,59959,0.2,0.08936848930323017,223.54515017999984,True,False
